出表日期,報告年度,公司代號,公司名稱,使用率(再生能源/總能源),資料範圍,取得驗證,提升能源使用效率政策,使用再生物料政策
1111005,110,2303,聯電,0.0800,僅母公司(含新加坡分公司),ISO 14001,為有效減少溫室效應的環境衝擊，降低能源之消耗，聯電透過企業永續委員會，訂定節能減碳發展目標及計畫，整合各部門節能減碳推動策略與方案，定期召開委員會議檢討追蹤執行成效。並持續引進各項節能技術，進行相關設施之節能改善計畫。除了落實節電措施、提高能源效率、設置再生能源等能源管理策略，亦同時推廣落實辦公室及公共區域節能管理方案，輔以相關之宣導活動及教育訓練，增進同仁節能減碳之觀念與習慣。,除了製程端源頭減量外，聯電更推動回收再利用取代既有的管末處理模式，將廢棄物轉變成有用的資源，可獲三大效益：廢棄物減量、降低廢棄物處理之耗能與成本、廢棄物回收再生資源之收益。聯電除了在生產製程中推動源頭減量外，於永續供應商管理面向，也在環境面向要求供應商設定「廢棄物減量與回收再利用」目標，藉以達到整體價值鏈廢棄物產出最小化之目標，帶領供應商一起推動節能減廢與循環經濟。未來，聯電將積極持續與廢棄物廠商、原物料供應商合作研究，開發新的廢棄物再利用方法與項目。
1111005,110,2305,全友,,,N,"離峰時段製冰,白天供應冷氣,減少白天電力負荷.全面更換電子式省電安定器燈具","事業廢棄物,委由合格業者回收或處理,有助於材料循環使用"
1111005,110,2308,台達電,55.2900,母公司及關係企業之全球據點,ISO 50001,"1.台達全球主要生產廠區，均通過ISO 50001能源管理系統第三方驗證，訂定台達全球整體廠區2025年用電密集度相較2020年為基準年，目標下降20%。定期檢視節能目標，導入節能方案，持續改善。
2.符合各營運據點當地能源法規及其他要求事項。
3.支持採購節能產品與服務。
4.將節能設計納入產品及製程開發。
5.與組織各層級溝通節能政策，並適時檢討與修訂。","環安衛政策：
台達自成立以來，秉持著「環保節能愛地球」的經營使命，致力於提供創新、潔淨與節能的解決方案，創造更美好的明天，並具體實踐世界級企業公民責任以推動企業永續發展。
台達承諾與行動：
●遵循法律規範：遵循或超越國內外環境安全衛生法規及相關要求，積極呼應國際相關倡議與自願性承諾。
●落實環保節能：持續推動公司節能減碳，提升能資源使用效率、廢棄物減量與污染防治績效。
●促進安全健康：建構安全工作環境並促進人員健康，預防職業傷害及疾病，管理環安衛風險及機會，達成環安衛目標。
●實踐產品責任：投入綠色研發，開發環境友善之產品，節約地球資源與降低環境衝擊。
●深化全體認知：推動工作者參與及諮詢，深化認知，共同消除危害並降低環安衛風險。
●強化內外溝通：加強利害關係人溝通與參與，持續改善，提升環安衛管理績效。"
1111005,110,2312,金寶,0.0000,母公司,N,金寶電子持續不斷的致力於環境共融的企業永續發展，本公司台灣地區對於節能管理，管理方針以「降低能源使用量」以及「增進能源使用效率」為目標，於2012 年8 月開始全面施行節約用電措施，在執行上則以「照明」、「空調」和「能源管理」等三大方向，進行改善相關節能改善。,新金寶集團為一消費、通訊、影像及資訊電子產品之跨國企業，多年來本著對社會之關懷，致力於環境保護，並在產品之設計、生產、包裝、販售與服務，持續不斷的朝綠色理念前進，並承諾遵循符合法規、滿足客戶；節省能源、綠色設計；污染預防、資源回收等政策。
1111005,110,2313,華通,,,N,詳見永續報告書,目前尚未使用
1111005,110,2314,台揚,0.0000,母公司,N,規劃推動節能方案(冰機/空調箱/燈具之負載控制),事業廢棄物回收再利用(tray盤/木棧板等)
1111005,110,2316,楠梓電,,,ISO 50001,無資料,無資料
1111005,110,2317,鴻海,5.1700,依2021年永續報告書邊界,ISO 50001,持續推進節能技改項目實施，亦積極培育節能減碳新技術、新產品、新商業模式，充分發掘節能潛力，促進集團轉型升級和提質增,集團在中國大陸重要廠區推行廢棄物「零填埋」，逐步減少廢棄物的焚燒與填埋，以確保符合廢物轉換率100%、焚燒率10%的上限標準。「零填埋」專案既考慮從源頭縮減原物料用量，將廢棄物產生量降至最低，亦增加內外部包材之回收再利用，以持續提升廢棄物
1111005,110,2321,東訊,,,N,冷氣空調用電進行總量控管，同時間空調壓縮機啟動 80~90% 調整為60~70%,無
1111005,110,2323,中環,,,N,"藉由製程改善、設備汰舊換新或空壓機效能調整等節能省電措施，
落實廠內能源管理並每年定期追蹤、檢討各廠區溫室氣體排放量及相關管理方針。",NA
1111005,110,2324,仁寶,42.6100,母公司、仁寶(越南)、仁寶電腦(重慶)、仁寶電腦(成都)及仁寶視訊電子(昆山)、仁寶電子科技(昆山)、仁寶資訊工業(昆山)、仁寶信息技術(昆山)、仁寶數碼科技（昆山）、吉寶通訊（南京）、重慶翊寶智慧電子裝置及Compalead Eletr&#244;nica do Brasil Ind&#250;stria e Com&#233;rcio,ISO 50001,要跨出降低能源使用與減少對環境的負擔的第一步，應該從節能出發。除開創新的提升能源使用效率手段，在耗能器材有需要汰換時，選擇節能產品、隨時提供員工節能提示，並積極引進外部輔導單位，共有平鎮、昆山3廠、成都廠及仁寶數碼通過ISO 50001能源管理系統認證，推動設備連網也期待能將每個單位能源的經濟效益最大化，向EP100的目標看齊。,依循環保、永續、再生設計方針，研發環境友善產品，訂定2022年度商用型筆記型電腦產品，每個專案導入回收料比例達成5%之目標。
1111005,110,2327,國巨,0.0000,母公司,N,配合政府節能政策，並定期檢討能源使用情形，且採購較節能之設備,定期檢討物料使用情形，並積極尋找低能耗、低汙染之原物料
1111005,110,2328,廣宇,,,N,母公司為辦公區，子公司更換節能設備、縮短製程,無
1111005,110,2329,華泰,,,N,遵守能源管理相關法規要求與珍惜資能源及持續改善等。,無
1111005,110,2330,台積電,9.2000,台灣廠區及子公司,ISO 50001,相同製程技術量產5年後，生產能效提升一倍,台積公司積極推動資源循環策略，與供應商持續合作研究開發新的資源回收技術，進行電子級物料及化學品回收再生使用計畫，以減少物料使用，落實循環經濟。
1111005,110,2331,精英,0.0001,"精英電腦股份有限公司企業總部智慧大樓太陽能車棚；2021年因太陽能板故障待料, 僅發電3度. 於2022/2/23 修復逆變器開始發電.","GB/T 23331-2020 / ISO 50001:2018,興英數位科技(深圳)有限公司取得","精英電腦節約能源與提升能源使用效率措施：
1.	用電設備盤點：全面掌握用電設備，進行用電管理，重點管控空調、空壓、抽風、照明、假期期間的設備耗電。重新檢討用電設備開啟與否的必要性及開啟量合理性，對不必要的用電設備實施關閉或拆減。
2.	責任區域劃分：對區域的用電劃分管理者，落實各項省電的措施，並進行稽核管理﹔實行區域統計、分析、比較管理，落實各區域的省電工作責任與成效。
3.	用電設備技術改進：評估設備省電技術引進可行性，以達用電時的省電效果。如：變頻節電運用、2016~2017 年內湖總部大樓辦公室與洗手間照明全面更換為T5 LED燈管、空調冷凝器清潔技術。2020年並完成內湖總部大樓的冰水機汰換更新。
4.	產品設計、製程優化、減少用電量：設計優化、製程簡化、品質提高、重工減少，將有效的大量減少用電量。
5.	加強設備保養，提高設備運行效率：用電設備落實保養，保設備狀況良好，故障率低，減少無效能量損耗，提高效率，以節能省電。
6.	辦公用電節省：養成個人電腦辦公暫時不用時，順手關閉電源、無人時關機。",精英電腦依據國際環保標章為藍本，將產品綠色設計項目納入低有害、易拆解、少包材、低耗能、等綠色概念，作為重要的產品綠色設計考量，並積極導入回收塑料與回收包材於產品與包裝中，以期精英電腦產品符合現在及未來環保需求。除此之外，精英電腦在營運場所的盥洗室亦採用100%回收紙漿的擦手紙，以減少對原生材料的使用，降低環境衝擊。
1111005,110,2332,友訊,,,ISO14001,"1.2022年更換LED燈具節電1.5%
2.2026年達成節電量4.5%
3.2030年達成節電量30%",無
1111005,110,2337,旺宏,0.0000,僅母公司,N,"1.每季進行用電統計
2.每年評估節電措施可行性
3.以ESH目標標的方案追蹤年度方案進度",無資料
1111005,110,2338,光罩,0.0000,僅母公司,N,馬達變頻器安裝、照明更換LED,規劃中。
1111005,110,2340,台亞,,,N,"1.降低轉動設備、空調、排氣等節能。
2.逐年汰換能源使用效率較低之馬達、泵浦、轉動設備等。
註：建置太陽能並無法提高能源使用效率。","1.包裝箱使用再生紙、回收材料。
2.廢氣、水處理等設施使用再生活性碳。
3.包裝材、緩衝材、棧板…等重複回收使用。
4.評估使用回收製程物料，如靶材、金、銀、鉑等的可能性。"
1111005,110,2342,茂矽,0.0284,僅母公司,N,無,無
1111005,110,2344,華邦電,0.0000,母公司,ISO 50001,落實綠色製造，減少環境衝擊，提升產品價值同時，兼顧節約能源及使用效率，並投入相關資源，支持設備節能最佳化，以期善盡社會責任及永續經營。,"生產:導入 reclaim wafer 作為monitor/test wafer 使用
包裝: 1.出貨用紙箱, 廠商原料主要為廢紙漿2.出貨用塑膠棧板, 廠商原料主要為回收塑膠材料(二次料)"
1111005,110,2345,智邦,,,N,目前已規劃2022下半年導入ISO50001，預計2023年下半年查證。,"智邦為落實環保節能，於生產廠區及辦公室積極推動多項節能方案，
並於階段性推動內部稽核與第三方驗證，確保符合ISO 14001、ISO 14064、
ISO 50001與相關環境法規規定。"
1111005,110,2347,聯強,,,N,依環境政策與EMS環境管理系統，持續推動六大策略達到節能減碳，並以無紙化為主軸促進營運流程落實數位電子化,通路業最大物料使用為包裝材，啟動評估再生包裝材採購使用政策
1111005,110,2348,海悅,,,N,無,無
1111005,110,2349,錸德,0.6300,僅母公司,N,節省用電>1%,無
1111005,110,2351,順德,0.0500,母公司,ISO 50001,遵守法規、節能減碳、能原設計與採購、持續改善、永續發展,無
1111005,110,2352,佳世達,0.0800,佳世達台灣廠區,ISO 50001,1.提升廠務設備運轉效能 2.新增太陽能自發自用 3.購買再生能源,佳世達為專業代工廠，依客戶需求提供再生物料之使用
1111005,110,2353,宏碁,45.0000,含合併財務報表之母子公司,ISO 50001,"提高能源使用效率， 減少能源無謂浪費
遵守能源管理法規， 落實節能改善行動
優先採購節能產品， 支持綠色節能設計
強化宣傳節能意識， 持續改進能源績效","宏碁支持資源循環使用的概念，自2019年起積極地將消費後再生塑膠(PCR)導入於商用產品中，於2021年共計有超過1,500萬台產品中使用PCR，並致力於2025年達成核心產品使用20-30%消費後再生塑膠料的目標。"
1111005,110,2354,鴻準,,,ISO 50001,透過良率提升、製程轉換與淘汰舊設備等方式，提升能源使用效率。,逐步提高再生物料的使用。
1111005,110,2355,敬鵬,,,N,擴充太陽能面板建置量、增加綠電購買量,提升棧板重複使用率、增加蝕刻液及噴錫液回收量
1111005,110,2356,英業達,8.9900,"英業達股份有限公司Inventec Corporation
(士林廠 Shilin site(IET)、桃園廠 Taoyuan site(TAO)、桃園廠 Taoyuan site(ITO))、
英業達(重慶)有限公司Inventec (Chongqing) Corporation (ICC)、
英業達科技有限公司Inventec (Pudong) Technology Corporation (IPT)、
上海順詮科技有限公司SQ Technology (Shanghai) Corporation (SQT)、
Inventec (Czech) S.R.O. (ICZ)、
IEC Technologies, S . de R. L. de C. V. (IMX)",ISO 50001,"持續改善能源效率，降低能源使用成本。
確實遵守法規要求，全面鑑別各項能源。
審查能源目標標的，確保資訊資源取得。
落實能源管理系統，降低溫室氣體排放。",-
