出表日期,報告年度,公司代號,公司名稱,範疇一排放量(噸CO2e),範疇一資料邊界,範疇一取得驗證,範疇二排放量(噸CO2e),範疇二資料邊界,範疇二取得驗證,範疇三排放量(噸CO2e),範疇三資料邊界,範疇三取得驗證,溫室氣體排放密集度(噸CO2e/單位),溫室氣體排放密集度單位,溫室氣體管理之策略、方法、目標
1111005,110,3231,緯創,20382.5100,母公司(內湖總部/汐止辦公區/新竹廠)及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠及昆山光電廠),ISO 14064,287909.8700,母公司(內湖總部/汐止辦公區/新竹廠)及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠及昆山光電廠),ISO 14064,16141042.9300,母公司(內湖總部/汐止辦公區/新竹廠)及全球主要營運與製造廠區(昆山廠、泰州廠、中山廠、重慶廠、成都廠、墨西哥廠、捷克廠及昆山光電廠),ISO 14064,0.3900,單位:千噸CO2e/十億元新台幣(以緯創全球主要製造廠區溫室氣體排放量 / 廠區營收做為計算基準),"(一)企業對於因應氣候變遷或溫室氣體管理之策略
緯創自民國108年起，開始運用氣候相關財務揭露建議書(Task Force on Climate-related Financial Disclosures, TCFD) 的架構鑑別氣候風險及機會，並據此討論及建立衡量指標與目標管理。民國109年開始每年由企業永續發展委員會之主任委員向董事會報告氣候變遷風險與因應措施，以及相關目標的達成情況。民國110年正式簽署成為TCFD Supporter。
1.鑑別短、中、長期的氣候風險與機會。
2.評估重大氣候風險與機會對對業務、策略與財務有重大衝擊。
3.將氣候變遷不同的情境納入考量。
(二)企業溫室氣體排放量減量目標
1. 持續降低溫室氣體排放量：
1.1 短期目標：民國111年較105年溫室氣體排放減少25.2% （Science Based Target）
1.2 中期目標：民國114年較105年溫室氣體排放減少 37.8% （Science Based Target）
1.3 長期目標：民國 119年達成碳中和
2. 提升再生能源使用比率：
2.1 短期目標：民國111年再生能源使用量達 57.5%
2.2 中期目標：民國114年再生能源使用量達 80%
2.3 長期目標：民國 119年再生能源使用量達 100%
(三)企業溫室氣體排放量減量之預算與計畫
緯創於民國111年在氣候變遷之減緩/調適方案，包括節能技改、自建太陽能發電設施、購買綠電與綠電憑證，並進行環境體系驗證、環保標章認證、相關環保活動以及內部人員教育訓練等等，所投入費用預計共新台幣3億2千萬元。
(四)企業產品或服務帶給客戶或消費者之減碳效果
緯創承諾遵守與自身活動、產品及服務相關之環境與能源法規及客戶需求，以降低公司營運對環境產生之不利影響。
1.產品設計方面：
緯創產品會配合客戶需求及地區能源法令、能源標章和安規標章的規定，設計出符合要求的產品。
2021 年協助品牌客戶取得各類環境標章，環境標章產品營業額佔硬體營收比率達90.7%。所有產品線100% 符合客戶需求及地區能源法令、能源標章的規定，並無違反商品資訊標示的法規及自願性規範之事件。
2.服務方面：
緯創綠資源團隊基於過去9年在循環經濟的實務經驗，提供回收處理和再生塑料服務，如海洋塑料回收和可再生塑料為品牌客戶創造循環經濟的最大利益。2021 年PCR( Post-consumer-recycled ) 環保材料的出貨量共計26,288 公噸，累計已獲得16 張UL 黃卡產品認證。2021 年，減少新塑料的使用達到11,131 公噸，以TUV 數據庫回收塑料之碳足跡碳排係數估算，約減少排放49,116 公噸二氧化碳當量( tCO2eq )。
3.產品製造方面
低碳產品：緯創通過提高廠區再生能源使用量以降低產品製造過程間接溫室氣體排放量。
昆山廠、 昆山光電廠、中山廠、成都廠及捷克廠於民國110年購買 逾2億度再生能源憑證，其中昆山廠、 昆山光電廠、中山廠設置有太陽能發電設備。以上五廠區電量約佔所有廠區能源使用總量之 66.2%，所生產之產品類型包含筆記型電腦、桌上型電腦、顯示器、伺服器、網路電話、手持式裝置等，因廠區設置有太陽能發電設備以及購買再生能源憑證，提高再生能源比例，每年可減少約 169.2千公噸二氧化碳當量之碳排放。再生能源使用量達52.79%。
"
1111005,110,3257,虹冠電,,,N,356.0000,110年台電帳單統計,N,,,N,27.6070,營業額,
1111005,110,3266,昇陽,,,N,,,N,,,N,,,
1111005,110,3296,勝德,,,N,,,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
本公司為因應全球的減碳趨勢，並善盡企業社會責任，將規劃：
1.	委託專業認證機構之協助與輔導，並積極取得相關證照。
2.	透過在地化之比率提升達到降低碳足跡之目標。
3.	規劃提升各類設備之效率與效能，以達到能源節約之目的。
4.	透過教育訓練與工作規則之訂定，將節能環保議題深入企業文化之傳承。
5.	積極推出節能減碳與效率提升之產品。
(二)企業溫室氣體排放量減量目標
本公司將持續推動與落實各項節能減碳之措施與宣導，以期符合應盡之企業社會責任。
(三)企業溫室氣體排放量減量之預算與計畫
本公司透過各面向之檢視與評估，積極導入全面節能減碳之各類措施，包括設備性能提升、
工作環境溫度控制、無紙化推動等；以期有效落實溫室氣體排放減量之目標。
(四)企業產品或服務帶給客戶或消費者之減碳效果
本公司一直積極投入節能減碳之相關產品研發，自2012年起已陸續推出多款具節能功能之電
源保護器產品，並於北美市場獲得好評，身受北美各大電力公司之青睞。針對節能減碳議題
持續發酵，對應具能源監控儀之產品亦持續受到關注與重視，本公司目前已有相關產品出，
將持續投入節能減碳與高效率電源管理之產品研發。
"
1111005,110,3305,昇貿,55.0000,母公司,N,1144.0000,母公司,N,,,N,,,
1111005,110,3308,聯德,,,N,,,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
本公司近年來配合政府的綠色製造政策，推動各項節能節水方案，以降低溫室氣體排放量與廢棄物的產生量。
本公司溫室氣體排放屬於間接排放型態，電力使用所產生之二氧化碳排放為本公司主要溫室氣體排放來源，節能減碳計劃以節約用電為主。
宣導員工養成隨手關燈、關閉電源之習慣。鼓勵同仁上下班時間改走樓梯，減少電梯使用。日照處裝設遮陽窗簾，減少太陽輻射熱。規定辦公室空調溫度設定平均溫度不可低於 26°C。宣導長時間不用的OA設備拔掉插頭，離開辦公室，隨手關燈及冷氣等方案。推廣電子E化流程，朝無紙化前進，降低紙張與碳粉的使用，以降低電力使用量與二氧化碳排放量。內部公文與簽呈簽核系統全面E化。
(二)企業溫室氣體排放量減量目標
盡力落實節能環保，預算並無特定金額。
(三)企業溫室氣體排放量減量之預算與計畫
宣導員工養成隨手關燈、關閉電源之習慣；每日定期節能巡查等；鼓勵同仁上班時間改走樓梯，減少電梯使用，以降低電力使用量與二氧化碳排放量。在推廣電子 E 化流程方面：朝無紙化前進，降低紙張與碳粉的使用，以降低電力使用量與二氧化碳排放量。
(四)企業產品或服務帶給客戶或消費者之減碳效果
產品不過度包裝，公司將產品出貨到客戶端時，盡量以原廠包裝出貨，勿再額外多增加包裝材料使用，包括紙箱、防震材及零件盒等。
"
1111005,110,3311,閎暉,,,N,,,N,,,N,,,
1111005,110,3312,弘憶股,,,N,,,N,,,N,,,
1111005,110,3321,同泰,,,N,,,N,,,N,,,
1111005,110,3338,泰碩,,,N,,,N,,,N,,,
1111005,110,3346,麗清,4.8000,發電機用柴油+化糞池2021/01~2021/12,N,1147.6000,台電電力2021/01~2021/12,N,,,N,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
以減排、綠能生產及環保達到永續經營目標。並以生產製程減少廢棄物產生、優先採購對環境傷害最少之原物料、管控耗能設備及依操作許可從嚴格處理生產過程所產生之廢棄物。
(二)企業溫室氣體排放量減量目標
本公司在節能方面，透過持續的監控系統及生產單位自主管理，使生產單位的電力消耗日益降低，達到能源的有效利用，以年整體用電密集度下降5%及年整體排碳密集度下降5%為目標。
(三)企業溫室氣體排放量減量之預算與計畫
1.更新生產機器及使用採集中生產原則
(1)優先新機台生產，擬裝置節能變頻模組為優先，以較高效率的產能先排產，再使用次舊機台，以節約電力消耗。
(2)機台開動以預計產量排滿為主，提高嫁動率，集中在較高效率的機台生產，減少低效率生產，減少溫室氣體排放。
2.辦公室節能政策
(1)室內空調冷氣以26°C為原則
(2)午休時段用餐後即關燈，下班後則分區關閉電源
(四)企業產品或服務帶給客戶或消費者之減碳效果
1.持續尋找新綠能材料或能源機會。
2.本公司對內外單位儘可能以電子表單寄送，減少紙張消耗。
"
1111005,110,3356,奇偶,,,N,,,N,,,N,,,
1111005,110,3376,新日興,551.8689,僅母公司,ISO 14064,25750.3185,僅母公司,ISO 14064,5098.2150,僅母公司,ISO 14064,,,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
積極與供應商客戶合作，全面降低產品對環境的衝擊，從原物料生產、運輸、產品生產、產品運輸、產品使用至產品廢棄後處理等，所有過程對環境所造成的衝擊均納入考量。當這些環境績效呈現在產品面時，產品的碳足跡或其他環境衝擊足跡等都是重要的指標。
本公司宣導並全員參與此活動，亦做好污染預防、環境保護、節能減碳、符合法規、持續改善與全員參與，以期使能與供應商形成了綠色供應鏈。
(二)企業溫室氣體排放量減量目標
修正2021年為基準年(疫情修正)，期望能達成每年較上一年每百萬營業額，減少溫室氣體排放量1%，至2025年時達成減少5~10%，前五年平均不得小於1%。
(三)企業溫室氣體排放量減量之預算與計畫
節電目標：
依循能源管理法之規範，電力使用為溫室氣排放主要來源，依據公司經營方針，採用2020年用電作為能源基準線，2021年已依據產能及銷售比例，用電量減少1%，依照生產、氣候數據、設備規格數量、操作時程，適度調整能源基準線
節能措施：
1.2021年依據能源局申報資料，總節電539,466.3度，符合年度節電1%規定。
2.汰舊換新空壓機：更換變頻式空壓機200HP(D=15)，投資600萬，節約160,115.度。
3.冷卻水塔更換循環馬達，更換符合IE3節能，投資100萬，預估節約11,760度。
4.空調使用冷卻水塔新增變頻器及溫控系統，投資110萬，預估節約138,165度。
5.每半年廠務人員進行空調設備保養做業，避免熱交換效能差，已樹林廠為例每年可以節約66,714度。
6.在產能上升的情況，節約電力為全公司作業，將節能列入單位主管KPI，從現場做起。
節水策略：
公司每年都在推動節約用水與水循環使用，在生活與製程方面都有節約方式。
生活方面：
1.水龍頭加裝省水裝置(持續)
2.冷卻水塔新增溫控設備，減少風扇運轉造成水溢散，達到節水目標。
製程方面：
現場回收水至洗滌塔及震動現場處理使用，近2年廢水回收情形如下：
(單位：噸)
106年     107年     108年     109年     110年
6,021      7,328      5,838      3,585      3,939
PS：RO膜於106年建置並使用迄今，回收效率已不復以往，且因使用年損耗及負荷量逐步降低回水量，目前回收效率約為6-10%，預計調整回收前處理設備及增加監測方式，藉以評估RO膜壽命，並適時進行更換以增加回收效率。
(四)企業產品或服務帶給客戶或消費者之減碳效果
1.本公司減少廢棄物以焚化方式處理，以再利用或回收再製為優先選擇，例如：塑膠淬盤重複使用、木棧板再利用等，減少廢棄物的產生。
2.加強宣導隨手關燈及關閉不必要的電源的習慣，減少能源浪費
3.持續改善製程廢水經廢水回收設備至製程再使用，減少製程廢水產生。
"
1111005,110,3380,明泰,96.6415,明泰科技新竹廠,ISO 14064,4327.4167,明泰科技新竹廠,ISO 14064,633252.5060,明泰科技新竹廠,ISO 14064,0.0026,營業額,"(一)企業對於因應氣候變遷或溫室氣體管理之策略
1. 透過公司政策：
明泰科技全體同仁深切認知，於地球日益暖化之趨勢中，作為網通產品之優良代工企業，我們將善盡企業環境及社會責任。
因此，我們在此宣示，我們將：
~ 致力於企業碳排放揭露，以利確實掌握企業內碳排放情形。
~ 與我們的商業夥伴合作，一起努力擴大減量活動的範圍。
~ 針對我們的消費者和用戶，提供更多元的低碳化選項。
~ 針對產品碳足跡；增加資訊透明度並進行減量。
請參閱下列網址:https://www.alphanetworks.com/capability/644b0e084366173f
2. 透過供應鏈管理：
(1)建立供應商管理機制
(2)協助供應商進行碳盤查與減量
(3)選擇符合環境友善之原料(如拒絕使用衝突礦產，或可循環再利用的材料)
(二)企業溫室氣體排放量減量目標
明泰科技從2008年開始進行組織型溫室氣體盤查系統ISO 14064-1；配合新版公告，於2021年度導入新版ISO 14064-1:2018，未來每年以減碳3%為目標計劃，並持續進行溫室氣體減量。
(三)企業溫室氣體排放量減量之預算與計畫
1. 廠區辦公室更換LED燈，落實節電。
2. 辦公區夜間關閉部分照明及外氣空調箱，以達節能減碳目的。
3. 空調定時開關機：a.星期六、日不開。b.平時上午八時開啟，下午七時關閉。
4. 為落實節約能源政策，減少不必要的能源浪費，請同仁下班時記得隨手關閉電腦電源、螢幕電源、辦公室電燈及冷氣開關。
行經公共區域(茶水間、走道、會議室等)如發現無人使用，也請您記得隨手關閉電燈及冷氣開關。
(四)企業產品或服務帶給客戶或消費者之減碳效果
可幫助客戶發現/改善能源耗用問題，進而節省成本，並可加深消費者對客戶綠色產品的印象。
"
